ID,Datacenter_location_input,Network_zone_Input,Environment_input,application_input,Vcenter,Vmware_datacenter,Vmware_cluster,Vmware_datastore_keyword,Vmware_datastore_name,Vmware_networks,Subnet_name,Vlan,Subnet_address,Subnet_gateway,Subnet_netmask,DNS1,DNS2,DNS3,DNS_Suffix,DNS_prefix,Timezone
444,DC3A,Z1D,DEV,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xp-s-vmwvc01p.xp.abb.com,ABB-ASIAPACIFIC-DC3A,XP-PRODCLU1,PROD,DC3A_PRIMERA_PROD_0[01-11],CPN|CPN-AP|XP-Z1D-DEV-APP-502-EPG,XP-Z1D-DEV-APP-111.0-24,VLAN 502,10.176.111.0/24,10.176.111.1,255.255.255.0,10.176.106.126 ,10.76.106.6,10.16.7.13,xp.abb.com,XP,Singapore Standard Time
445,DC3A,Z1D,DEV,DB/IC/ID,xp-s-vmwvc01p.xp.abb.com,ABB-ASIAPACIFIC-DC3A,XP-PRODCLU1,PROD,DC3A_PRIMERA_PROD_0[01-11],CPN|CPN-AP|XP-Z1D-DEV-DBS-503-EPG,XP-Z1D-DEV-DBS-112.0-24,VLAN 503,10.176.112.0/24,10.176.112.1,255.255.255.0,10.176.106.126 ,10.76.106.6,10.16.7.13,xp.abb.com,XP,Singapore Standard Time
446,DC3B,IDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-APP-3000-EPG,XQ-IDZ-PRD-APP-164.0-27,VLAN 3000,10.178.164.0/27,10.178.164.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
447,DC3B,IDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-APP-3001-EPG,XQ-IDZ-PRD-APP-164.32-27,VLAN 3001,10.178.164.32/27,10.178.164.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
448,DC3B,IDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-APP-3002-EPG,XQ-IDZ-PRD-APP-164.64-27,VLAN 3002,10.178.164.64/27,10.178.164.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
449,DC3B,IDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-WEB-3003-EPG,XQ-IDZ-PRD-WEB-164.96-27,VLAN 3003,10.178.164.96/27,10.178.164.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
450,DC3B,IDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-WEB-3004-EPG,XQ-IDZ-PRD-WEB-164.128-27,VLAN 3004,10.178.164.128/27,10.178.164.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
451,DC3B,IDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-WEB-3005-EPG,XQ-IDZ-PRD-WEB-164.160-27,VLAN 3005,10.178.164.160/27,10.178.164.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
452,DC3B,IDZ,PRODUCTION,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-DBS-3006-EPG,XQ-IDZ-PRD-DBS-164.192-27,VLAN 3006,10.178.164.192/27,10.178.164.193,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
453,DC3B,IDZ,PRODUCTION,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-DBS-3007-EPG,XQ-IDZ-PRD-DBS-164.224-27,VLAN 3007,10.178.164.224/27,10.178.164.225,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
454,DC3B,IDZ,PRODUCTION,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-PRD-DBS-3008-EPG,XQ-IDZ-PRD-DBS-165.0-27,VLAN 3008,10.178.165.0/27,10.178.165.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
455,DC3B,IDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-APP-3009-EPG,XQ-IDZ-STR-APP-165.32-27,VLAN 3009,10.178.165.32/27,10.178.165.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
456,DC3B,IDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-APP-3010-EPG,XQ-IDZ-STR-APP-165.64-27,VLAN 3010,10.178.165.64/27,10.178.165.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
457,DC3B,IDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-APP-3011-EPG,XQ-IDZ-STR-APP-165.96-27,VLAN 3011,10.178.165.96/27,10.178.165.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
458,DC3B,IDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-WEB-3012-EPG,XQ-IDZ-STR-WEB-165.128-27,VLAN 3012,10.178.165.128/27,10.178.165.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
459,DC3B,IDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-WEB-3013-EPG,XQ-IDZ-STR-WEB-165.160-27,VLAN 3013,10.178.165.160/27,10.178.165.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
460,DC3B,IDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-WEB-3014-EPG,XQ-IDZ-STR-WEB-165.192-27,VLAN 3014,10.178.165.192/27,10.178.165.193,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
461,DC3B,IDZ,STRICT,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-DBS-3015-EPG,XQ-IDZ-STR-DBS-165.224-27,VLAN 3015,10.178.165.224/27,10.178.165.225,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
462,DC3B,IDZ,STRICT,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-DBS-3016-EPG,XQ-IDZ-STR-DBS-166.0-27,VLAN 3016,10.178.166.0/27,10.178.166.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
463,DC3B,IDZ,STRICT,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STR-DBS-166.32-27-3017-EPG,XQ-IDZ-STR-DBS-166.32-27,VLAN 3017,10.178.166.32/27,10.178.166.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
464,DC3B,IDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-APP-3018-EPG,XQ-IDZ-STG-APP-166.64-27,VLAN 3018,10.178.166.64/27,10.178.166.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
465,DC3B,IDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-APP-3019-EPG,XQ-IDZ-STG-APP-166.96-27,VLAN 3019,10.178.166.96/27,10.178.166.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
466,DC3B,IDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-APP-3020-EPG,XQ-IDZ-STG-APP-166.128-27,VLAN 3020,10.178.166.128/27,10.178.166.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
467,DC3B,IDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-WEB-3021-EPG,XQ-IDZ-STG-WEB-166.160-27,VLAN 3021,10.178.166.160/27,10.178.166.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
468,DC3B,IDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-WEB-3022-EPG,XQ-IDZ-STG-WEB-166.192-27,VLAN 3022,10.178.166.192/27,10.178.166.193,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
469,DC3B,IDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-WEB-3023-EPG,XQ-IDZ-STG-WEB-166.224-27,VLAN 3023,10.178.166.224/27,10.178.166.225,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
470,DC3B,IDZ,STAGE,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-DBS-3024-EPG,XQ-IDZ-STG-DBS-167.0-27,VLAN 3024,10.178.167.0/27,10.178.167.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
471,DC3B,IDZ,STAGE,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-DBS-3025-EPG,XQ-IDZ-STG-DBS-167.32-27,VLAN 3025,10.178.167.32/27,10.178.167.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
472,DC3B,IDZ,STAGE,DB/IC/ID,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|IDZ-AP|XQ-IDZ-STG-DBS-3026-EPG,XQ-IDZ-STG-DBS-167.64-27,VLAN 3026,10.178.167.64/27,10.178.167.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
473,DC3B,EDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-APP-3500-EPG,XQ-EDZ-PRD-APP-192.0-27,VLAN 3500,10.178.192.0/27,10.178.192.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
474,DC3B,EDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-APP-3501-EPG,XQ-EDZ-PRD-APP-192.32-27,VLAN 3501,10.178.192.32/27,10.178.192.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
475,DC3B,EDZ,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-APP-3502-EPG,XQ-EDZ-PRD-APP-192.64-27,VLAN 3502,10.178.192.64/27,10.178.192.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
476,DC3B,EDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-WEB-3503-EPG,XQ-EDZ-PRD-WEB-192.96-27,VLAN 3503,10.178.192.96/27,10.178.192.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
477,DC3B,EDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-WEB-3504-EPG,XQ-EDZ-PRD-WEB-192.128-27,VLAN 3504,10.178.192.128/27,10.178.192.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
478,DC3B,EDZ,PRODUCTION,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-PRD-WEB-3505-EPG,XQ-EDZ-PRD-WEB-192.160-27,VLAN 3505,10.178.192.160/27,10.178.192.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
479,DC3B,EDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-APP-3506-EPG,XQ-EDZ-STR-APP-192.192-27,VLAN 3506,10.178.192.192/27,10.178.192.193,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
480,DC3B,EDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-APP-3507-EPG,XQ-EDZ-STR-APP-192.224-27,VLAN 3507,10.178.192.224/27,10.178.192.225,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
481,DC3B,EDZ,STRICT,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-APP-3508-EPG,XQ-EDZ-STR-APP-193.0-27,VLAN 3508,10.178.193.0/27,10.178.193.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
482,DC3B,EDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-WEB-3509-EPG,XQ-EDZ-STR-WEB-193.32-27,VLAN 3509,10.178.193.32/27,10.178.193.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
483,DC3B,EDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-WEB-3510-EPG,XQ-EDZ-STR-WEB-193.64-27,VLAN 3510,10.178.193.64/27,10.178.193.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
484,DC3B,EDZ,STRICT,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STR-WEB-3511-EPG,XQ-EDZ-STR-WEB-193.96-27,VLAN 3511,10.178.193.96/27,10.178.193.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
485,DC3B,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-APP-3512-EPG,XQ-EDZ-STG-APP-193.128-27,VLAN 3512,10.178.193.128/27,10.178.193.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
486,DC3B,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-APP-3513-EPG,XQ-EDZ-STG-APP-193.160-27,VLAN 3513,10.178.193.160/27,10.178.193.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
487,DC3B,EDZ,STAGE,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-APP-3514-EPG,XQ-EDZ-STG-APP-193.192-27,VLAN 3514,10.178.193.192/27,10.178.193.193,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
488,DC3B,EDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-WEB-3515-EPG,XQ-EDZ-STG-WEB-193.224-27,VLAN 3515,10.178.193.224/27,10.178.193.225,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
489,DC3B,EDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-WEB-3516-EPG,XQ-EDZ-STG-WEB-194.0-27,VLAN 3516,10.178.194.0/27,10.178.194.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
490,DC3B,EDZ,STAGE,FE/BE,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|EDZ-AP|XQ-EDZ-STG-WEB-3517-EPG,XQ-EDZ-STG-WEB-194.32-27,VLAN 3517,10.178.194.32/27,10.178.194.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
491,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-601-EPG,XQ-ZN3-PRD-APP-122.0-27,VLAN 601,10.178.122.0/27,10.178.122.1,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
492,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-602-EPG,XQ-ZN3-PRD-APP-122.32-27,VLAN 602,10.178.122.32/27,10.178.122.33,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
493,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-603-EPG,XQ-ZN3-PRD-APP-122.64-27,VLAN 603,10.178.122.64/27,10.178.122.65,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
494,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-604-EPG,XQ-ZN3-PRD-APP-122.96-27,VLAN 604,10.178.122.96/27,10.178.122.97,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
495,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-605-EPG,XQ-ZN3-PRD-APP-122.128-27,VLAN 605,10.178.122.128/27,10.178.122.129,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
496,DC3B,ZN3,PRODUCTION,AP/BG/FS/VR/NW/SE/FT/MS/LN/BK/CA,xq-s-vcaap01p.xp.abb.com,ABB-APAC-DC3B-NEW,XQ-HADRS-CLUSTER-DMZ-01,DMZ,XQ_PSTORE_DMZ_00[1-2],DMZ|ZN3-AP|XQ-ZN3-PRD-APP-606-EPG,XQ-ZN3-PRD-APP-122.160-27,VLAN 606,10.178.122.160/27,10.178.122.161,255.255.255.224,10.178.107.30,10.176.106.126 ,10.16.7.13,xp.abb.com,XQ,China Standard Time
